municipality_code,municipality_name,comarca_code,comarca_name,reference_period,rfdb_total_eur,rfdb_eur_per_capita,rfdb_index_catalonia_100,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
251771,Preixens,23,Noguera,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251790,Prullans,15,Cerdanya,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251804,Puiggròs,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251811,Puigverd d'Agramunt,38,Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251826,Puigverd de Lleida,33,Segrià,2023,23821000,16966,81.6,18.2509,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.2509,18.2509,100,,official,default,true
251832,Rialp,26,Pallars Sobirà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251850,Ribera d'Urgellet,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251863,Riner,35,Solsonès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251898,Rosselló,33,Segrià,2023,57732000,17280,83.1,21.6533,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.6533,21.6533,100,,official,default,true
251902,Salàs de Pallars,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251919,Sanaüja,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251924,Sant Guim de Freixenet,32,Segarra,2023,19937000,16924,81.4,17.7958,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.7958,17.7958,100,,official,default,true
251930,Sant Llorenç de Morunys,35,Solsonès,2023,19487000,19218,92.4,42.6527,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.6527,42.6527,100,,official,default,true
251945,Sant Ramon,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251961,Sant Esteve de la Sarga,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251977,Sant Guim de la Plana,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252000,Sarroca de Lleida,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252017,Sarroca de Bellera,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252022,Senterada,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252038,la Seu d'Urgell,04,Alt Urgell,2023,207219000,16434,79.1,12.4864,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.4864,12.4864,100,,official,default,true
252043,Seròs,33,Segrià,2023,27645000,14689,70.7,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
252056,Sidamon,27,Pla d'Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252069,el Soleràs,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252075,Solsona,35,Solsonès,2023,173694000,18683,89.9,36.8556,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.8556,36.8556,100,,official,default,true
252081,Soriguera,26,Pallars Sobirà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252094,Sort,26,Pallars Sobirà,2023,44541000,19717,94.8,48.0596,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.0596,48.0596,100,,official,default,true
252108,Soses,33,Segrià,2023,30321000,16293,78.4,10.9586,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.9586,10.9586,100,,official,default,true
252115,Sudanell,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252120,Sunyer,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252154,Talarn,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252167,Talavera,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252173,Tàrrega,38,Urgell,2023,316399000,17218,82.8,20.9815,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.9815,20.9815,100,,official,default,true
252189,Tarrés,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252192,Tarroja de Segarra,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252206,Térmens,23,Noguera,2023,23130000,17261,83,21.4474,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.4474,21.4474,100,,official,default,true
252213,Tírvia,26,Pallars Sobirà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252228,Tiurana,23,Noguera,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252234,Torà,35,Solsonès,2023,23268000,18629,89.6,36.2705,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.2705,36.2705,100,,official,default,true
252249,els Torms,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252252,Tornabous,38,Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252265,Torrebesses,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252271,la Torre de Cabdella,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252287,Torrefarrera,33,Segrià,2023,95442000,19482,93.7,45.5133,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.5133,45.5133,100,,official,default,true
252304,Torregrossa,27,Pla d'Urgell,2023,37056000,16677,80.2,15.1194,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.1194,15.1194,100,,official,default,true
252311,Torrelameu,23,Noguera,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252326,Torres de Segre,33,Segrià,2023,38994000,17171,82.6,20.4722,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.4722,20.4722,100,,official,default,true
252332,Torre-serona,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252347,Tremp,25,Pallars Jussà,2023,111878000,18588,89.4,35.8262,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.8262,35.8262,100,,official,default,true
252385,Vallbona de les Monges,38,Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252398,les Valls de Valira,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252402,Vallfogona de Balaguer,23,Noguera,2023,34750000,17366,83.5,22.5852,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.5852,22.5852,100,,official,default,true
252424,Verdú,38,Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252430,Vielha e Mijaran,39,Val d'Aran,2023,107528000,18632,89.6,36.303,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.303,36.303,100,,official,default,true
252445,Vilagrassa,38,Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252458,Vilaller,05,Alta Ribagorça,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252477,Vilamòs,39,Val d'Aran,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2023,19651000,16725,80.4,15.6395,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.6395,15.6395,100,,official,default,true
252496,Vilanova de l'Aguda,23,Noguera,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252509,Vilanova de Meià,23,Noguera,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252516,Vilanova de Segrià,33,Segrià,2023,18377000,17569,84.5,24.7848,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.7848,24.7848,100,,official,default,true
252521,Vila-sana,27,Pla d'Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252537,el Vilosell,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252542,Vilanova de la Barca,33,Segrià,2023,19054000,17545,84.4,24.5247,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.5247,24.5247,100,,official,default,true
252555,Vinaixa,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259010,Vall de Cardós,26,Pallars Sobirà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259025,Sant Martí de Riucorb,38,Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259031,la Guingueta d'Àneu,26,Pallars Sobirà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259046,Castell de Mur,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259059,Ribera d'Ondara,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259062,les Valls d'Aguilar,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259078,Torrefeta i Florejacs,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259084,Fígols i Alinyà,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259097,la Vansa i Fórnols,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259101,Josa i Tuixén,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259118,els Plans de Sió,32,Segarra,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259123,Gimenells i el Pla de la Font,33,Segrià,2023,17687000,16123,77.6,9.1165,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.1165,9.1165,100,,official,default,true
259139,Riu de Cerdanya,15,Cerdanya,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430017,Aiguamúrcia,01,Alt Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430022,Albinyana,12,Baix Penedès,2023,40957000,15363,73.9,0.8815,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.8815,0.8815,100,,official,default,true
430038,l'Albiol,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430043,Alcanar,22,Montsià,2023,151946000,15476,74.4,2.1059,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.1059,2.1059,100,,official,default,true
430056,Alcover,01,Alt Camp,2023,96610000,18232,87.7,31.9688,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.9688,31.9688,100,,official,default,true
430069,Aldover,09,Baix Ebre,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430075,l'Aleixar,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430081,Alfara de Carles,09,Baix Ebre,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430094,Alforja,08,Baix Camp,2023,32907000,16404,78.9,12.1613,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.1613,12.1613,100,,official,default,true
430108,Alió,01,Alt Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430115,Almoster,08,Baix Camp,2023,34780000,26288,126.5,100,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
430120,Altafulla,36,Tarragonès,2023,119059000,20742,99.8,59.1661,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.1661,59.1661,100,,official,default,true
430136,l'Ametlla de Mar,09,Baix Ebre,2023,118407000,16145,77.7,9.3549,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.3549,9.3549,100,,official,default,true
430141,Amposta,22,Montsià,2023,336948000,15028,72.3,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430154,Arbolí,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430167,l'Arboç,12,Baix Penedès,2023,90115000,15732,75.7,4.8798,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.8798,4.8798,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430189,Arnes,37,Terra Alta,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430192,Ascó,30,Ribera d'Ebre,2023,28749000,17659,84.9,25.76,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.76,25.76,100,,official,default,true
430206,Banyeres del Penedès,12,Baix Penedès,2023,60624000,18097,87,30.506,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.506,30.506,100,,official,default,true
430213,Barberà de la Conca,16,Conca de Barberà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430228,Batea,37,Terra Alta,2023,27621000,14692,70.7,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430234,Bellmunt del Priorat,29,Priorat,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430249,Bellvei,12,Baix Penedès,2023,36298000,15226,73.2,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430252,Benifallet,09,Baix Ebre,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430265,Benissanet,30,Ribera d'Ebre,2023,17476000,14797,71.2,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430271,la Bisbal de Montsant,29,Priorat,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430287,la Bisbal del Penedès,12,Baix Penedès,2023,64049000,15345,73.8,0.6864,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.6864,0.6864,100,,official,default,true
430290,Blancafort,16,Conca de Barberà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430304,Bonastre,12,Baix Penedès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430311,les Borges del Camp,08,Baix Camp,2023,38408000,17301,83.2,21.8808,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.8808,21.8808,100,,official,default,true
430326,Bot,37,Terra Alta,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430332,Botarell,08,Baix Camp,2023,21974000,18813,90.5,38.2642,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.2642,38.2642,100,,official,default,true
430347,Bràfim,01,Alt Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430350,Cabacés,29,Priorat,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430363,Cabra del Camp,01,Alt Camp,2023,20498000,15611,75.1,3.5687,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.5687,3.5687,100,,official,default,true
430379,Calafell,12,Baix Penedès,2023,504039000,16248,78.2,10.471,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.471,10.471,100,,official,default,true
430385,Cambrils,08,Baix Camp,2023,663699000,18150,87.3,31.0803,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.0803,31.0803,100,,official,default,true
430398,Capafonts,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430402,Capçanes,29,Priorat,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430419,Caseres,37,Terra Alta,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430424,Castellvell del Camp,08,Baix Camp,2023,71136000,23736,114.2,91.6078,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,91.6078,91.6078,100,,official,default,true
430430,el Catllar,36,Tarragonès,2023,106598000,20658,99.4,58.2559,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.2559,58.2559,100,,official,default,true
430445,la Sénia,22,Montsià,2023,84578000,15074,72.5,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430458,Colldejou,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430461,Conesa,16,Conca de Barberà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430477,Constantí,36,Tarragonès,2023,101611000,14775,71.1,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2023,15332000,15061,72.4,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430496,Cornudella de Montsant,29,Priorat,2023,17787000,17558,84.5,24.6656,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.6656,24.6656,100,,official,default,true
430509,Creixell,36,Tarragonès,2023,68534000,16626,80,14.5668,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.5668,14.5668,100,,official,default,true
430516,Cunit,12,Baix Penedès,2023,247288000,15963,76.8,7.3828,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.3828,7.3828,100,,official,default,true
430521,Xerta,09,Baix Ebre,2023,19368000,16682,80.2,15.1736,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.1736,15.1736,100,,official,default,true
430537,Duesaigües,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430542,l'Espluga de Francolí,16,Conca de Barberà,2023,68968000,18130,87.2,30.8635,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.8635,30.8635,100,,official,default,true
430555,Falset,29,Priorat,2023,50107000,17557,84.5,24.6548,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.6548,24.6548,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430574,la Febró,08,Baix Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430580,la Figuera,29,Priorat,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430593,Figuerola del Camp,01,Alt Camp,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430607,Flix,30,Ribera d'Ebre,2023,64604000,19377,93.2,44.3755,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.3755,44.3755,100,,official,default,true
430614,Forès,16,Conca de Barberà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430629,Freginals,22,Montsià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430635,la Galera,22,Montsià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
