municipality_code,municipality_name,comarca_code,comarca_name,reference_period,rental_contracts,avg_monthly_rent_eur,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
251850,Ribera d'Urgellet,04,Alt Urgell,2025,8,643.75,33.2152,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.2152,33.2152,100,,official,default,true
251863,Riner,35,Solsonès,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251898,Rosselló,33,Segrià,2025,39,539.44,18.1722,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.1722,18.1722,100,,official,default,true
251902,Salàs de Pallars,25,Pallars Jussà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251919,Sanaüja,32,Segarra,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251924,Sant Guim de Freixenet,32,Segarra,2025,18,445,4.5526,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.5526,4.5526,100,,official,default,true
251930,Sant Llorenç de Morunys,35,Solsonès,2025,18,482.22,9.9202,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.9202,9.9202,100,,official,default,true
251945,Sant Ramon,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251961,Sant Esteve de la Sarga,25,Pallars Jussà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251977,Sant Guim de la Plana,32,Segarra,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252000,Sarroca de Lleida,33,Segrià,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252017,Sarroca de Bellera,25,Pallars Jussà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252022,Senterada,25,Pallars Jussà,2025,6,466.67,7.6777,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.6777,7.6777,100,,official,default,true
252038,la Seu d'Urgell,04,Alt Urgell,2025,342,569.7,22.5361,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.5361,22.5361,100,,official,default,true
252043,Seròs,33,Segrià,2025,17,362.98,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
252056,Sidamon,27,Pla d'Urgell,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252069,el Soleràs,18,Garrigues,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252075,Solsona,35,Solsonès,2025,178,411.79,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
252081,Soriguera,26,Pallars Sobirà,2025,7,450,5.2736,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.2736,5.2736,100,,official,default,true
252094,Sort,26,Pallars Sobirà,2025,78,465.55,7.5162,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.5162,7.5162,100,,official,default,true
252108,Soses,33,Segrià,2025,12,415.42,0.2867,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.2867,0.2867,100,,official,default,true
252115,Sudanell,33,Segrià,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252120,Sunyer,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252154,Talarn,25,Pallars Jussà,2025,9,414.44,0.1454,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.1454,0.1454,100,,official,default,true
252167,Talavera,32,Segarra,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252173,Tàrrega,38,Urgell,2025,342,469.51,8.0873,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.0873,8.0873,100,,official,default,true
252189,Tarrés,18,Garrigues,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252192,Tarroja de Segarra,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252206,Térmens,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252213,Tírvia,26,Pallars Sobirà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252228,Tiurana,23,Noguera,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252234,Torà,35,Solsonès,2025,22,435.06,3.1191,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.1191,3.1191,100,,official,default,true
252249,els Torms,18,Garrigues,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252252,Tornabous,38,Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252265,Torrebesses,33,Segrià,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252271,la Torre de Cabdella,25,Pallars Jussà,2025,7,448.57,5.0674,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.0674,5.0674,100,,official,default,true
252287,Torrefarrera,33,Segrià,2025,44,610.23,28.3811,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.3811,28.3811,100,,official,default,true
252304,Torregrossa,27,Pla d'Urgell,2025,15,453.33,5.7539,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.7539,5.7539,100,,official,default,true
252311,Torrelameu,23,Noguera,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252326,Torres de Segre,33,Segrià,2025,13,453.08,5.7178,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.7178,5.7178,100,,official,default,true
252332,Torre-serona,33,Segrià,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252347,Tremp,25,Pallars Jussà,2025,119,411.66,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
252385,Vallbona de les Monges,38,Urgell,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252398,les Valls de Valira,04,Alt Urgell,2025,17,658.76,35.3799,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.3799,35.3799,100,,official,default,true
252402,Vallfogona de Balaguer,23,Noguera,2025,12,460.83,6.8355,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.8355,6.8355,100,,official,default,true
252424,Verdú,38,Urgell,2025,8,462.5,7.0763,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.0763,7.0763,100,,official,default,true
252430,Vielha e Mijaran,39,Val d'Aran,2025,81,717.03,43.7833,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.7833,43.7833,100,,official,default,true
252445,Vilagrassa,38,Urgell,2025,15,509.7,13.8833,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.8833,13.8833,100,,official,default,true
252458,Vilaller,05,Alta Ribagorça,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252477,Vilamòs,39,Val d'Aran,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252496,Vilanova de l'Aguda,23,Noguera,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
252509,Vilanova de Meià,23,Noguera,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252516,Vilanova de Segrià,33,Segrià,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252521,Vila-sana,27,Pla d'Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252537,el Vilosell,18,Garrigues,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
252542,Vilanova de la Barca,33,Segrià,2025,6,573.33,23.0596,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.0596,23.0596,100,,official,default,true
252555,Vinaixa,18,Garrigues,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259010,Vall de Cardós,26,Pallars Sobirà,2025,12,460,6.7158,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.7158,6.7158,100,,official,default,true
259025,Sant Martí de Riucorb,38,Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259031,la Guingueta d'Àneu,26,Pallars Sobirà,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259046,Castell de Mur,25,Pallars Jussà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259059,Ribera d'Ondara,32,Segarra,2025,6,485.83,10.4408,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.4408,10.4408,100,,official,default,true
259062,les Valls d'Aguilar,04,Alt Urgell,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259078,Torrefeta i Florejacs,32,Segarra,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259084,Fígols i Alinyà,04,Alt Urgell,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259097,la Vansa i Fórnols,04,Alt Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259101,Josa i Tuixén,04,Alt Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259118,els Plans de Sió,32,Segarra,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
259123,Gimenells i el Pla de la Font,33,Segrià,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
259139,Riu de Cerdanya,15,Cerdanya,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430017,Aiguamúrcia,01,Alt Camp,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430022,Albinyana,12,Baix Penedès,2025,14,603.62,27.4279,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.4279,27.4279,100,,official,default,true
430038,l'Albiol,08,Baix Camp,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430043,Alcanar,22,Montsià,2025,102,463.19,7.1758,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.1758,7.1758,100,,official,default,true
430056,Alcover,01,Alt Camp,2025,35,531.02,16.9579,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.9579,16.9579,100,,official,default,true
430069,Aldover,09,Baix Ebre,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430075,l'Aleixar,08,Baix Camp,2025,13,466.15,7.6027,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.6027,7.6027,100,,official,default,true
430081,Alfara de Carles,09,Baix Ebre,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430094,Alforja,08,Baix Camp,2025,8,603.62,27.4279,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.4279,27.4279,100,,official,default,true
430108,Alió,01,Alt Camp,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430115,Almoster,08,Baix Camp,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430120,Altafulla,36,Tarragonès,2025,94,818.21,58.3749,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.3749,58.3749,100,,official,default,true
430136,l'Ametlla de Mar,09,Baix Ebre,2025,70,525.19,16.1171,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.1171,16.1171,100,,official,default,true
430141,Amposta,22,Montsià,2025,250,424.08,1.5356,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.5356,1.5356,100,,official,default,true
430154,Arbolí,08,Baix Camp,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430167,l'Arboç,12,Baix Penedès,2025,79,517.03,14.9403,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.9403,14.9403,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430189,Arnes,37,Terra Alta,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430192,Ascó,30,Ribera d'Ebre,2025,9,358.89,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430206,Banyeres del Penedès,12,Baix Penedès,2025,21,589.21,25.3498,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.3498,25.3498,100,,official,default,true
430213,Barberà de la Conca,16,Conca de Barberà,2025,9,421.95,1.2284,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.2284,1.2284,100,,official,default,true
430228,Batea,37,Terra Alta,2025,13,282.86,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430234,Bellmunt del Priorat,29,Priorat,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430249,Bellvei,12,Baix Penedès,2025,12,683.08,38.8872,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.8872,38.8872,100,,official,default,true
430252,Benifallet,09,Baix Ebre,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430265,Benissanet,30,Ribera d'Ebre,2025,6,425.83,1.788,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.788,1.788,100,,official,default,true
430271,la Bisbal de Montsant,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430287,la Bisbal del Penedès,12,Baix Penedès,2025,21,736.57,46.6012,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.6012,46.6012,100,,official,default,true
430290,Blancafort,16,Conca de Barberà,2025,7,463.57,7.2306,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.2306,7.2306,100,,official,default,true
430304,Bonastre,12,Baix Penedès,2025,6,515.83,14.7673,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.7673,14.7673,100,,official,default,true
430311,les Borges del Camp,08,Baix Camp,2025,16,563.88,21.6968,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.6968,21.6968,100,,official,default,true
430326,Bot,37,Terra Alta,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430332,Botarell,08,Baix Camp,2025,7,727.14,45.2413,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.2413,45.2413,100,,official,default,true
430347,Bràfim,01,Alt Camp,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430350,Cabacés,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430363,Cabra del Camp,01,Alt Camp,2025,10,595.5,26.2569,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.2569,26.2569,100,,official,default,true
430379,Calafell,12,Baix Penedès,2025,552,708.46,42.5473,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.5473,42.5473,100,,official,default,true
430385,Cambrils,08,Baix Camp,2025,564,683.4,38.9333,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.9333,38.9333,100,,official,default,true
430398,Capafonts,08,Baix Camp,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430402,Capçanes,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430419,Caseres,37,Terra Alta,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430424,Castellvell del Camp,08,Baix Camp,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430430,el Catllar,36,Tarragonès,2025,26,733.55,46.1657,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.1657,46.1657,100,,official,default,true
430445,la Sénia,22,Montsià,2025,35,344.91,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430458,Colldejou,08,Baix Camp,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430461,Conesa,16,Conca de Barberà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430477,Constantí,36,Tarragonès,2025,91,532.6,17.1858,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.1858,17.1858,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430496,Cornudella de Montsant,29,Priorat,2025,9,394.69,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430509,Creixell,36,Tarragonès,2025,48,632.12,31.538,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.538,31.538,100,,official,default,true
430516,Cunit,12,Baix Penedès,2025,196,741.92,47.3728,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.3728,47.3728,100,,official,default,true
430521,Xerta,09,Baix Ebre,2025,9,437.78,3.5113,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.5113,3.5113,100,,official,default,true
430537,Duesaigües,08,Baix Camp,2025,6,480,9.6001,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.6001,9.6001,100,,official,default,true
430542,l'Espluga de Francolí,16,Conca de Barberà,2025,44,496.14,11.9277,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.9277,11.9277,100,,official,default,true
430555,Falset,29,Priorat,2025,31,468.6,7.956,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.956,7.956,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430574,la Febró,08,Baix Camp,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430580,la Figuera,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430593,Figuerola del Camp,01,Alt Camp,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430607,Flix,30,Ribera d'Ebre,2025,27,390.7,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430614,Forès,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430629,Freginals,22,Montsià,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430635,la Galera,22,Montsià,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430640,Gandesa,37,Terra Alta,2025,32,381.09,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430653,Garcia,30,Ribera d'Ebre,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430666,els Garidells,01,Alt Camp,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430672,Ginestar,30,Ribera d'Ebre,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430688,Godall,22,Montsià,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430691,Gratallops,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
