municipality_code,municipality_name,comarca_code,comarca_name,reference_period,avg_monthly_rent_eur,avg_sale_price_eur,gross_yield_proxy_pct,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430640,Gandesa,37,Terra Alta,2025,381.09,155492,2.941039,1.5363,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.5363,1.5363,100,,official,default,true
430653,Garcia,30,Ribera d'Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430666,els Garidells,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430672,Ginestar,30,Ribera d'Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430688,Godall,22,Montsià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430691,Gratallops,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430705,els Guiamets,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430712,Horta de Sant Joan,37,Terra Alta,2025,392.86,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430727,el Lloar,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430733,Llorac,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430748,Llorenç del Penedès,12,Baix Penedès,2025,699.5,128080.48,6.553692,94.7766,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,94.7766,94.7766,100,,official,default,true
430751,Margalef,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430764,Marçà,29,Priorat,2025,362.5,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430770,Mas de Barberans,22,Montsià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430786,Masdenverge,22,Montsià,2025,378.5,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430799,Masllorenç,12,Baix Penedès,2025,768.57,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430803,la Masó,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430810,Maspujols,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430825,el Masroig,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430831,el Milà,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430846,Miravet,30,Ribera d'Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430859,el Molar,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430862,Montblanc,16,Conca de Barberà,2025,485.09,150192.11,3.875756,25.6608,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.6608,25.6608,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2025,560.48,131433.9,5.117219,57.7021,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.7021,57.7021,100,,official,default,true
430897,Montferri,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430901,el Montmell,12,Baix Penedès,2025,717.67,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430918,Mont-ral,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430923,Mont-roig del Camp,08,Baix Camp,2025,663.88,175078.82,4.550271,43.0696,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.0696,43.0696,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2025,415.07,120736.12,4.125393,32.1038,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.1038,32.1038,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2025,400.41,71165.41,6.751763,99.8887,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,99.8887,99.8887,100,,official,default,true
430957,el Morell,36,Tarragonès,2025,593.91,122851.16,5.801264,75.3569,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.3569,75.3569,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430976,la Nou de Gaià,36,Tarragonès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430982,Nulles,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430995,la Palma d'Ebre,30,Ribera d'Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431009,els Pallaresos,36,Tarragonès,2025,782.14,247929.57,3.785623,23.3345,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.3345,23.3345,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431021,Paüls,09,Baix Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431037,Perafort,36,Tarragonès,2025,692.75,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431042,el Perelló,09,Baix Ebre,2025,473.34,140857.71,4.032495,29.7061,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.7061,29.7061,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431068,el Pinell de Brai,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431074,Pira,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431080,el Pla de Santa Maria,01,Alt Camp,2025,540.6,113658.72,5.707613,72.9398,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.9398,72.9398,100,,official,default,true
431093,la Pobla de Mafumet,36,Tarragonès,2025,674.63,114703.4,7.05782,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
431107,la Pobla de Massaluca,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431114,la Pobla de Montornès,36,Tarragonès,2025,630.16,181466.15,4.167124,33.1808,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.1808,33.1808,100,,official,default,true
431129,Poboleda,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431135,el Pont d'Armentera,01,Alt Camp,2025,443.33,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431140,Porrera,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431153,Pradell de la Teixeta,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431166,Prades,08,Baix Camp,2025,434.09,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431172,Prat de Comte,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431188,Pratdip,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431191,Puigpelat,01,Alt Camp,2025,548.76,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431205,Querol,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431212,Rasquera,30,Ribera d'Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431227,Renau,36,Tarragonès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431233,Reus,08,Baix Camp,2025,576.27,135047.29,5.120606,57.7896,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.7896,57.7896,100,,official,default,true
431248,la Riba,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431251,Riba-roja d'Ebre,30,Ribera d'Ebre,2025,369.33,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431264,la Riera de Gaià,36,Tarragonès,2025,627.81,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431270,Riudecanyes,08,Baix Camp,2025,834.44,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431286,Riudecols,08,Baix Camp,2025,488.06,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431299,Riudoms,08,Baix Camp,2025,592.54,157948.86,4.501761,41.8176,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.8176,41.8176,100,,official,default,true
431303,Rocafort de Queralt,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431310,Roda de Berà,36,Tarragonès,2025,685.96,205769.39,4.000362,28.8768,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.8768,28.8768,100,,official,default,true
431325,Rodonyà,01,Alt Camp,2025,432.5,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431331,Roquetes,09,Baix Ebre,2025,466.96,101539.65,5.518554,68.0603,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.0603,68.0603,100,,official,default,true
431346,el Rourell,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431359,Salomó,36,Tarragonès,2025,431.88,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431362,la Ràpita,22,Montsià,2025,435.36,99932.48,5.22785,60.5575,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.5575,60.5575,100,,official,default,true
431378,Sant Jaume dels Domenys,12,Baix Penedès,2025,564.89,185833.42,3.647718,19.7753,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.7753,19.7753,100,,official,default,true
431384,Santa Bàrbara,22,Montsià,2025,376.76,77465.67,5.836289,76.2609,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.2609,76.2609,100,,official,default,true
431397,Santa Coloma de Queralt,16,Conca de Barberà,2025,458.38,82789.68,6.644017,97.1078,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,97.1078,97.1078,100,,official,default,true
431401,Santa Oliva,12,Baix Penedès,2025,659.84,173672.98,4.559189,43.2998,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.2998,43.2998,100,,official,default,true
431418,Pontils,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431423,Sarral,16,Conca de Barberà,2025,507.5,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431439,Savallà del Comtat,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431444,la Secuita,36,Tarragonès,2025,599.92,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431457,la Selva del Camp,08,Baix Camp,2025,589.81,168315.03,4.205043,34.1595,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.1595,34.1595,100,,official,default,true
431460,Senan,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431476,Solivella,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431482,Tarragona,36,Tarragonès,2025,682.68,146225.41,5.602419,70.2248,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.2248,70.2248,100,,official,default,true
431495,Tivenys,09,Baix Ebre,2025,413,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431508,Tivissa,30,Ribera d'Ebre,2025,392.78,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431515,la Torre de Fontaubella,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431520,la Torre de l'Espanyol,30,Ribera d'Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431536,Torredembarra,36,Tarragonès,2025,633.14,185122.38,4.104139,31.5552,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.5552,31.5552,100,,official,default,true
431541,Torroja del Priorat,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431554,Tortosa,09,Baix Ebre,2025,468.08,80859.6,6.946559,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
431567,Ulldecona,22,Montsià,2025,377.81,56232.42,8.062466,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
431573,Ulldemolins,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431589,Vallclara,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431592,Vallfogona de Riucorb,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
431606,Vallmoll,01,Alt Camp,2025,667.23,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
