municipality_code,municipality_name,comarca_code,comarca_name,reference_period,nearest_station,nearest_station_minutes,nearest_station_km,best_station,best_station_minutes,best_station_skiable_km,second_station,second_station_minutes,third_station,third_station_minutes,ski_raw,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080752,Dosrius,21,Maresme,2026-08-21,Masella,124.1585,163.53,Masella,124.1585,74,La Molina,130.428833,Port del Comte,130.638667,0.211481,18.6826,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,18.6826,18.6826,100,,curated,access_variety_no_tier,true
080765,Esparreguera,11,Baix Llobregat,2026-08-21,Masella,102.221833,119,Masella,102.221833,74,La Molina,108.492,Port del Comte,108.701833,0.304828,31.3434,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,31.3434,31.3434,100,,curated,access_variety_no_tier,true
080771,Esplugues de Llobregat,11,Baix Llobregat,2026-08-21,Masella,115.184833,143.42,Masella,115.184833,74,La Molina,121.455167,Port del Comte,121.665,0.245598,23.31,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.31,23.31,100,,curated,access_variety_no_tier,true
080787,l'Espunyola,14,Berguedà,2026-08-21,Port del Comte,56.728667,62.1,Port del Comte,56.728667,,Masella,58.141833,La Molina,64.412,0.663669,80.0134,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,80.0134,80.0134,100,,curated,access_variety_no_tier,true
080790,l'Estany,42,Moianès,2026-08-21,Masella,91.824333,113.18,Masella,91.824333,74,Vall de Núria,96.025333,La Molina,98.0945,0.366096,39.6533,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,39.6533,39.6533,100,,curated,access_variety_no_tier,true
080804,Fígols,14,Berguedà,2026-08-21,Masella,44.895167,39.46,Masella,44.895167,74,La Molina,51.165333,Port del Comte,78.664333,0.753695,92.2237,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,92.2237,92.2237,100,,curated,access_variety_no_tier,true
080811,Fogars de Montclús,41,Vallès Oriental,2026-08-21,Vall de Núria,132.445167,103.7,Vall de Núria,132.445167,7.614,Masella,132.7935,La Molina,138.125167,0.18967,15.7244,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,15.7244,15.7244,100,,curated,access_variety_no_tier,true
080826,Fogars de la Selva,34,Selva,2026-08-21,Vall de Núria,121.021667,106.6,Vall de Núria,121.021667,7.614,La Molina,126.701667,Masella,131.827667,0.221347,20.0208,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.0208,20.0208,100,,curated,access_variety_no_tier,true
080832,Folgueroles,24,Osona,2026-08-21,Vall de Núria,85.238167,61.32,Vall de Núria,85.238167,7.614,La Molina,90.918,Masella,96.044167,0.401868,44.5051,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,44.5051,44.5051,100,,curated,access_variety_no_tier,true
080847,Fonollosa,07,Bages,2026-08-21,Port del Comte,85.0645,92.15,Port del Comte,85.0645,,Masella,93.181667,La Molina,99.452,0.395716,43.6706,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,43.6706,43.6706,100,,curated,access_variety_no_tier,true
080850,Font-rubí,03,Alt Penedès,2026-08-21,Port del Comte,116.683167,124.15,Port del Comte,116.683167,,Masella,118.202667,La Molina,124.473,0.244156,23.1144,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.1144,23.1144,100,,curated,access_variety_no_tier,true
080863,les Franqueses del Vallès,41,Vallès Oriental,2026-08-21,Vall de Núria,116.067667,95.25,Vall de Núria,116.067667,7.614,Masella,119.812167,La Molina,121.7475,0.245245,23.262,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.262,23.262,100,,curated,access_variety_no_tier,true
080879,Gallifa,40,Vallès Occidental,2026-08-21,Masella,120.759,125.24,Masella,120.759,74,La Molina,127.029167,Vall de Núria,127.9545,0.223454,20.3065,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.3065,20.3065,100,,curated,access_variety_no_tier,true
080885,la Garriga,41,Vallès Oriental,2026-08-21,Vall de Núria,108.735,87.42,Vall de Núria,108.735,7.614,La Molina,114.414833,Masella,116.843833,0.273217,27.0559,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,27.0559,27.0559,100,,curated,access_variety_no_tier,true
080898,Gavà,11,Baix Llobregat,2026-08-21,Masella,127.936333,158.33,Masella,127.936333,74,La Molina,134.2065,Port del Comte,134.4165,0.198576,16.9323,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,16.9323,16.9323,100,,curated,access_variety_no_tier,true
080902,Gaià,07,Bages,2026-08-21,Masella,68.748833,72.89,Masella,68.748833,74,La Molina,75.019167,Port del Comte,84.223,0.522592,60.879,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,60.879,60.879,100,,curated,access_variety_no_tier,true
080919,Gelida,03,Alt Penedès,2026-08-21,Masella,111.367,138.97,Masella,111.367,74,La Molina,117.637333,Port del Comte,117.847167,0.261734,25.4984,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.4984,25.4984,100,,curated,access_variety_no_tier,true
080924,Gironella,14,Berguedà,2026-08-21,Masella,56.469167,52.24,Masella,56.469167,74,La Molina,62.7395,Port del Comte,71.943333,0.641278,76.9765,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,76.9765,76.9765,100,,curated,access_variety_no_tier,true
080930,Gisclareny,14,Berguedà,2026-08-21,Masella,49.283833,33.76,Masella,49.283833,74,La Molina,55.554167,Port del Comte,98.718,0.686142,83.0615,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,83.0615,83.0615,100,,curated,access_variety_no_tier,true
080945,la Granada,03,Alt Penedès,2026-08-21,Port del Comte,115.925667,126.95,Port del Comte,115.925667,,Masella,117.445167,La Molina,123.7155,0.247258,23.5351,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.5351,23.5351,100,,curated,access_variety_no_tier,true
080958,Granera,42,Moianès,2026-08-21,Masella,109.997,110.47,Masella,109.997,74,La Molina,116.267333,Port del Comte,119.308667,0.266125,26.094,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,26.094,26.094,100,,curated,access_variety_no_tier,true
080961,Granollers,41,Vallès Oriental,2026-08-21,Masella,114.417167,150.21,Masella,114.417167,74,Vall de Núria,117.625667,La Molina,120.6875,0.25238,24.2298,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,24.2298,24.2298,100,,curated,access_variety_no_tier,true
080977,Gualba,41,Vallès Oriental,2026-08-21,Vall de Núria,129.607833,109.34,Vall de Núria,129.607833,7.614,La Molina,135.287667,Masella,136.087667,0.193634,16.262,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,16.262,16.262,100,,curated,access_variety_no_tier,true
080983,Sant Salvador de Guardiola,07,Bages,2026-08-21,Port del Comte,83.846833,85.61,Port del Comte,83.846833,,Masella,85.366333,La Molina,91.636667,0.422031,47.2398,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,47.2398,47.2398,100,,curated,access_variety_no_tier,true
080996,Guardiola de Berguedà,14,Berguedà,2026-08-21,Masella,29.8765,25.63,Masella,29.8765,74,La Molina,36.146667,Port del Comte,76.378833,0.951515,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
081000,Gurb,24,Osona,2026-08-21,Vall de Núria,80.422833,54.98,Vall de Núria,80.422833,7.614,La Molina,86.102667,Masella,87.636667,0.438822,49.5172,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,49.5172,49.5172,100,,curated,access_variety_no_tier,true
081017,l'Hospitalet de Llobregat,13,Barcelonès,2026-08-21,Masella,117.977167,145.33,Masella,117.977167,74,La Molina,124.2475,Port del Comte,124.457333,0.23443,21.7952,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,21.7952,21.7952,100,,curated,access_variety_no_tier,true
081022,Igualada,06,Anoia,2026-08-21,Port del Comte,94.701167,99.19,Port del Comte,94.701167,,Masella,102.0405,La Molina,108.310667,0.338706,35.9383,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,35.9383,35.9383,100,,curated,access_variety_no_tier,true
081038,Jorba,06,Anoia,2026-08-21,Port del Comte,86.654,92.09,Port del Comte,86.654,,Masella,103.483,La Molina,109.753167,0.365173,39.5281,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,39.5281,39.5281,100,,curated,access_variety_no_tier,true
081043,la Llacuna,06,Anoia,2026-08-21,Port del Comte,109.105167,120.1,Port del Comte,109.105167,,Masella,120.137,La Molina,126.407333,0.260202,25.2908,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.2908,25.2908,100,,curated,access_variety_no_tier,true
081056,la Llagosta,41,Vallès Oriental,2026-08-21,Masella,110.253833,140.46,Masella,110.253833,74,La Molina,116.524,Port del Comte,116.734,0.266635,26.1632,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,26.1632,26.1632,100,,curated,access_variety_no_tier,true
081069,Llinars del Vallès,41,Vallès Oriental,2026-08-21,Masella,119.911,161.52,Masella,119.911,74,La Molina,126.181333,Port del Comte,126.391167,0.226995,20.7868,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.7868,20.7868,100,,curated,access_variety_no_tier,true
081075,Lliçà d'Amunt,41,Vallès Oriental,2026-08-21,Masella,115.498333,151.83,Masella,115.498333,74,Vall de Núria,117.528333,La Molina,121.7685,0.249244,23.8045,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.8045,23.8045,100,,curated,access_variety_no_tier,true
081081,Lliçà de Vall,41,Vallès Oriental,2026-08-21,Masella,112.120833,148.39,Masella,112.120833,74,La Molina,118.391167,Port del Comte,118.601,0.258466,25.0552,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.0552,25.0552,100,,curated,access_variety_no_tier,true
081094,Lluçà,43,Lluçanès,2026-08-21,Masella,76.384667,74.84,Masella,76.384667,74,La Molina,82.654833,Vall de Núria,87.156333,0.464553,53.007,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,53.007,53.007,100,,curated,access_variety_no_tier,true
081108,Malgrat de Mar,21,Maresme,2026-08-21,Vall de Núria,141.697,136.02,Vall de Núria,141.697,7.614,La Molina,147.376833,Masella,148.2555,0.158271,11.4657,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,11.4657,11.4657,100,,curated,access_variety_no_tier,true
081115,Malla,24,Osona,2026-08-21,Vall de Núria,85.996167,64.33,Vall de Núria,85.996167,7.614,La Molina,91.676167,Masella,94.105,0.399113,44.1314,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,44.1314,44.1314,100,,curated,access_variety_no_tier,true
081120,Manlleu,24,Osona,2026-08-21,Vall de Núria,79.359,51.53,Vall de Núria,79.359,7.614,La Molina,85.039,Masella,93.056,0.440623,49.7614,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,49.7614,49.7614,100,,curated,access_variety_no_tier,true
081136,Manresa,07,Bages,2026-08-21,Port del Comte,80.407167,79.25,Port del Comte,80.407167,,Masella,82.711667,La Molina,88.982,0.444526,50.2908,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,50.2908,50.2908,100,,curated,access_variety_no_tier,true
081141,Martorell,11,Baix Llobregat,2026-08-21,Masella,107.4685,133.17,Masella,107.4685,74,La Molina,113.738833,Port del Comte,113.948667,0.279304,27.8816,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,27.8816,27.8816,100,,curated,access_variety_no_tier,true
081154,Martorelles,41,Vallès Oriental,2026-08-21,Masella,113.760667,145.19,Masella,113.760667,74,La Molina,120.031,Port del Comte,120.240833,0.251497,24.1101,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,24.1101,24.1101,100,,curated,access_variety_no_tier,true
081167,les Masies de Roda,24,Osona,2026-08-21,Vall de Núria,86.011,55.77,Vall de Núria,86.011,7.614,La Molina,91.690833,Masella,98.0725,0.395694,43.6677,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,43.6677,43.6677,100,,curated,access_variety_no_tier,true
081173,les Masies de Voltregà,24,Osona,2026-08-21,Vall de Núria,73.6085,45.18,Vall de Núria,73.6085,7.614,La Molina,79.288333,Masella,87.3055,0.484943,55.7726,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,55.7726,55.7726,100,,curated,access_variety_no_tier,true
081189,el Masnou,21,Maresme,2026-08-21,Masella,121.718667,152.99,Masella,121.718667,74,La Molina,127.989,Port del Comte,128.198833,0.220258,19.873,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,19.873,19.873,100,,curated,access_variety_no_tier,true
081192,Masquefa,06,Anoia,2026-08-21,Masella,114.649333,141.52,Masella,114.649333,74,Port del Comte,115.200333,La Molina,120.919667,0.254581,24.5283,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,24.5283,24.5283,100,,curated,access_variety_no_tier,true
081206,Matadepera,40,Vallès Occidental,2026-08-21,Masella,98.588833,123.11,Masella,98.588833,74,La Molina,104.859,Port del Comte,105.069,0.323855,33.9241,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.9241,33.9241,100,,curated,access_variety_no_tier,true
081213,Mataró,21,Maresme,2026-08-21,Masella,128.2905,169.85,Masella,128.2905,74,La Molina,134.560833,Port del Comte,134.770667,0.197407,16.7738,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,16.7738,16.7738,100,,curated,access_variety_no_tier,true
