municipality_code,municipality_name,comarca_code,comarca_name,reference_period,population_current,population_1y_ago,population_5y_ago,population_change_5y,growth_1y_pct,cagr_5y_pct,trend_score,scale_adjusted_growth_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
251863,Riner,35,Solsonès,2025,269,262,263,6,2.671756,0.452166,38.0384,48.3176,41.1222,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.1222,41.1222,100,,official,annual_trend_scale_adjusted,true
251898,Rosselló,33,Segrià,2025,3416,3353,3237,179,1.878914,1.082281,52.9247,80.0661,61.0671,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.0671,61.0671,100,,official,annual_trend_scale_adjusted,true
251902,Salàs de Pallars,25,Pallars Jussà,2025,365,349,327,38,4.584527,2.223094,79.8761,65.1122,75.4469,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.4469,75.4469,100,,official,annual_trend_scale_adjusted,true
251919,Sanaüja,32,Segarra,2025,385,379,379,6,1.583113,0.314637,34.7893,48.3176,38.8478,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.8478,38.8478,100,,official,annual_trend_scale_adjusted,true
251924,Sant Guim de Freixenet,32,Segarra,2025,1235,1222,1037,198,1.06383,3.556566,100,81.0473,94.3142,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,94.3142,94.3142,100,,official,annual_trend_scale_adjusted,true
251930,Sant Llorenç de Morunys,35,Solsonès,2025,983,1003,960,23,-1.994018,0.47464,38.5693,60.3651,45.108,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.108,45.108,100,,official,annual_trend_scale_adjusted,true
251945,Sant Ramon,32,Segarra,2025,483,495,487,-4,-2.424242,-0.164813,23.4624,13.5547,20.4901,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.4901,20.4901,100,,official,annual_trend_scale_adjusted,true
251961,Sant Esteve de la Sarga,25,Pallars Jussà,2025,121,127,122,-1,-4.724409,-0.164475,23.4704,22.5139,23.1834,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.1834,23.1834,100,,official,annual_trend_scale_adjusted,true
251977,Sant Guim de la Plana,32,Segarra,2025,190,193,181,9,-1.554404,0.975266,50.3965,51.8051,50.8191,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.8191,50.8191,100,,official,annual_trend_scale_adjusted,true
252000,Sarroca de Lleida,33,Segrià,2025,383,381,358,25,0.524934,1.359194,59.4667,61.1477,59.971,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.971,59.971,100,,official,annual_trend_scale_adjusted,true
252017,Sarroca de Bellera,25,Pallars Jussà,2025,111,115,116,-5,-3.478261,-0.877329,6.6295,11.772,8.1723,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.1723,8.1723,100,,official,annual_trend_scale_adjusted,true
252022,Senterada,25,Pallars Jussà,2025,160,158,139,21,1.265823,2.853965,94.7803,59.5143,84.2005,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.2005,84.2005,100,,official,annual_trend_scale_adjusted,true
252038,la Seu d'Urgell,04,Alt Urgell,2025,13009,12831,12206,803,1.387265,1.282429,57.6532,94.6997,68.7672,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.7672,68.7672,100,,official,annual_trend_scale_adjusted,true
252043,Seròs,33,Segrià,2025,1954,1902,1946,8,2.733964,0.082085,29.2953,50.7749,35.7392,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.7392,35.7392,100,,official,annual_trend_scale_adjusted,true
252056,Sidamon,27,Pla d'Urgell,2025,760,767,748,12,-0.912647,0.318816,34.8881,54.3704,40.7328,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.7328,40.7328,100,,official,annual_trend_scale_adjusted,true
252069,el Soleràs,18,Garrigues,2025,308,310,332,-24,-0.645161,-1.489499,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
252075,Solsona,35,Solsonès,2025,9717,9480,9137,580,2.5,1.238503,56.6154,91.5235,67.0878,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.0878,67.0878,100,,official,annual_trend_scale_adjusted,true
252081,Soriguera,26,Pallars Sobirà,2025,446,444,420,26,0.45045,1.208529,55.9073,61.5167,57.5901,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.5901,57.5901,100,,official,annual_trend_scale_adjusted,true
252094,Sort,26,Pallars Sobirà,2025,2236,2213,2154,82,1.039313,0.750038,45.0756,72.4971,53.3021,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.3021,53.3021,100,,official,annual_trend_scale_adjusted,true
252108,Soses,33,Segrià,2025,1892,1881,1761,131,0.584795,1.445399,61.5033,77.0335,66.1624,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.1624,66.1624,100,,official,annual_trend_scale_adjusted,true
252115,Sudanell,33,Segrià,2025,915,897,840,75,2.006689,1.725155,68.1124,71.6356,69.1694,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,69.1694,69.1694,100,,official,annual_trend_scale_adjusted,true
252120,Sunyer,33,Segrià,2025,310,313,343,-33,-0.958466,-2.002834,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
252154,Talarn,25,Pallars Jussà,2025,555,539,595,-40,2.96846,-1.382224,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
252167,Talavera,32,Segarra,2025,280,280,279,1,0,0.071582,29.0472,36.0686,31.1536,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.1536,31.1536,100,,official,annual_trend_scale_adjusted,true
252173,Tàrrega,38,Urgell,2025,19057,18542,17445,1612,2.777478,1.783343,69.4871,100,78.641,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,78.641,78.641,100,,official,annual_trend_scale_adjusted,true
252189,Tarrés,18,Garrigues,2025,126,125,102,24,0.8,4.316756,100,60.7642,88.2293,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.2293,88.2293,100,,official,annual_trend_scale_adjusted,true
252192,Tarroja de Segarra,32,Segarra,2025,164,170,188,-24,-3.529412,-2.694542,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
252206,Térmens,23,Noguera,2025,1350,1347,1360,-10,0.222717,-0.147493,23.8716,5.8454,18.4637,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.4637,18.4637,100,,official,annual_trend_scale_adjusted,true
252213,Tírvia,26,Pallars Sobirà,2025,141,144,134,7,-2.083333,1.023605,51.5385,49.6233,50.9639,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.9639,50.9639,100,,official,annual_trend_scale_adjusted,true
252228,Tiurana,23,Noguera,2025,69,66,77,-8,4.545455,-2.170086,0,7.8075,2.3422,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.3422,2.3422,100,,official,annual_trend_scale_adjusted,true
252234,Torà,35,Solsonès,2025,1190,1207,1237,-47,-1.408451,-0.771723,9.1244,0,6.3871,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.3871,6.3871,100,,official,annual_trend_scale_adjusted,true
252249,els Torms,18,Garrigues,2025,135,137,138,-3,-1.459854,-0.438613,16.994,15.7365,16.6167,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.6167,16.6167,100,,official,annual_trend_scale_adjusted,true
252252,Tornabous,38,Urgell,2025,832,851,822,10,-2.232667,0.242134,33.0765,52.737,38.9746,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.9746,38.9746,100,,official,annual_trend_scale_adjusted,true
252265,Torrebesses,33,Segrià,2025,278,273,267,11,1.831502,0.810718,46.5091,53.5878,48.6327,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.6327,48.6327,100,,official,annual_trend_scale_adjusted,true
252271,la Torre de Cabdella,25,Pallars Jussà,2025,758,785,759,-1,-3.43949,-0.026364,26.7333,22.5139,25.4675,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.4675,25.4675,100,,official,annual_trend_scale_adjusted,true
252287,Torrefarrera,33,Segrià,2025,4900,4861,4694,206,0.802304,0.862702,47.7372,81.4327,57.8458,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.8458,57.8458,100,,official,annual_trend_scale_adjusted,true
252304,Torregrossa,27,Pla d'Urgell,2025,2248,2194,2179,69,2.461258,0.625445,42.1321,70.8315,50.7419,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.7419,50.7419,100,,official,annual_trend_scale_adjusted,true
252311,Torrelameu,23,Noguera,2025,788,766,735,53,2.872063,1.402293,60.4849,68.2941,62.8277,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.8277,62.8277,100,,official,annual_trend_scale_adjusted,true
252326,Torres de Segre,33,Segrià,2025,2317,2318,2366,-49,-0.043141,-0.417676,17.4886,0,12.242,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.242,12.242,100,,official,annual_trend_scale_adjusted,true
252332,Torre-serona,33,Segrià,2025,405,435,398,7,-6.896552,0.34931,35.6085,49.6233,39.8129,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.8129,39.8129,100,,official,annual_trend_scale_adjusted,true
252347,Tremp,25,Pallars Jussà,2025,6123,6015,5911,212,1.795511,0.707232,44.0643,81.712,55.3586,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.3586,55.3586,100,,official,annual_trend_scale_adjusted,true
252385,Vallbona de les Monges,38,Urgell,2025,223,223,243,-20,0,-1.703123,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
252398,les Valls de Valira,04,Alt Urgell,2025,845,810,784,61,4.320988,1.509837,63.0256,69.6449,65.0114,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.0114,65.0114,100,,official,annual_trend_scale_adjusted,true
252402,Vallfogona de Balaguer,23,Noguera,2025,2009,2000,1906,103,0.45,1.058165,52.355,74.7024,59.0592,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.0592,59.0592,100,,official,annual_trend_scale_adjusted,true
252424,Verdú,38,Urgell,2025,876,886,902,-26,-1.128668,-0.583261,13.5767,0,9.5037,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.5037,9.5037,100,,official,annual_trend_scale_adjusted,true
252430,Vielha e Mijaran,39,Val d'Aran,2025,5865,5832,5611,254,0.565844,0.889402,48.368,83.4717,58.8991,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.8991,58.8991,100,,official,annual_trend_scale_adjusted,true
252445,Vilagrassa,38,Urgell,2025,627,633,560,67,-0.947867,2.285931,81.3606,70.5481,78.1168,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,78.1168,78.1168,100,,official,annual_trend_scale_adjusted,true
252458,Vilaller,05,Alta Ribagorça,2025,496,506,549,-53,-1.976285,-2.009975,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
252477,Vilamòs,39,Val d'Aran,2025,174,175,178,-4,-0.571429,-0.453533,16.6415,13.5547,15.7155,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.7155,15.7155,100,,official,annual_trend_scale_adjusted,true
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2025,1150,1168,1183,-33,-1.541096,-0.564235,14.0262,0,9.8183,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.8183,9.8183,100,,official,annual_trend_scale_adjusted,true
252496,Vilanova de l'Aguda,23,Noguera,2025,192,193,200,-8,-0.518135,-0.813116,8.1465,7.8075,8.0448,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.0448,8.0448,100,,official,annual_trend_scale_adjusted,true
252509,Vilanova de Meià,23,Noguera,2025,479,466,415,64,2.7897,2.909978,96.1035,70.1069,88.3045,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.3045,88.3045,100,,official,annual_trend_scale_adjusted,true
252516,Vilanova de Segrià,33,Segrià,2025,1094,1065,985,109,2.723005,2.121273,77.4706,75.2508,76.8047,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.8047,76.8047,100,,official,annual_trend_scale_adjusted,true
252521,Vila-sana,27,Pla d'Urgell,2025,753,753,734,19,0,0.512432,39.4622,58.5824,45.1983,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.1983,45.1983,100,,official,annual_trend_scale_adjusted,true
252537,el Vilosell,18,Garrigues,2025,177,194,173,4,-8.762887,0.458209,38.1812,45.0277,40.2351,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.2351,40.2351,100,,official,annual_trend_scale_adjusted,true
252542,Vilanova de la Barca,33,Segrià,2025,1163,1107,1088,75,5.058717,1.342162,59.0643,71.6356,62.8357,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.8357,62.8357,100,,official,annual_trend_scale_adjusted,true
252555,Vinaixa,18,Garrigues,2025,437,450,450,-13,-2.888889,-0.584572,13.5457,3.4874,10.5282,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.5282,10.5282,100,,official,annual_trend_scale_adjusted,true
259010,Vall de Cardós,26,Pallars Sobirà,2025,388,375,350,38,3.466667,2.082838,76.5626,65.1122,73.1275,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.1275,73.1275,100,,official,annual_trend_scale_adjusted,true
259025,Sant Martí de Riucorb,38,Urgell,2025,668,673,639,29,-0.742942,0.891626,48.4205,62.5469,52.6584,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.6584,52.6584,100,,official,annual_trend_scale_adjusted,true
259031,la Guingueta d'Àneu,26,Pallars Sobirà,2025,278,285,289,-11,-2.45614,-0.773108,9.0917,4.9947,7.8626,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.8626,7.8626,100,,official,annual_trend_scale_adjusted,true
259046,Castell de Mur,25,Pallars Jussà,2025,159,170,173,-14,-6.470588,-1.673585,0,2.8129,0.8439,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.8439,0.8439,100,,official,annual_trend_scale_adjusted,true
259059,Ribera d'Ondara,32,Segarra,2025,437,454,433,4,-3.744493,0.184079,31.7049,45.0277,35.7017,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.7017,35.7017,100,,official,annual_trend_scale_adjusted,true
259062,les Valls d'Aguilar,04,Alt Urgell,2025,253,262,245,8,-3.435115,0.644695,42.5869,50.7749,45.0433,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.0433,45.0433,100,,official,annual_trend_scale_adjusted,true
259078,Torrefeta i Florejacs,32,Segarra,2025,589,605,607,-18,-2.644628,-0.600243,13.1755,0.5015,9.3733,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.3733,9.3733,100,,official,annual_trend_scale_adjusted,true
259084,Fígols i Alinyà,04,Alt Urgell,2025,234,243,244,-10,-3.703704,-0.83345,7.6661,5.8454,7.1199,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.1199,7.1199,100,,official,annual_trend_scale_adjusted,true
259097,la Vansa i Fórnols,04,Alt Urgell,2025,187,188,149,38,-0.531915,4.648033,100,65.1122,89.5337,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,89.5337,89.5337,100,,official,annual_trend_scale_adjusted,true
259101,Josa i Tuixén,04,Alt Urgell,2025,110,122,103,7,-9.836066,1.323712,58.6284,49.6233,55.9269,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.9269,55.9269,100,,official,annual_trend_scale_adjusted,true
259118,els Plans de Sió,32,Segarra,2025,506,512,491,15,-1.171875,0.603666,41.6175,56.4006,46.0524,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.0524,46.0524,100,,official,annual_trend_scale_adjusted,true
259123,Gimenells i el Pla de la Font,33,Segrià,2025,1069,1097,1120,-51,-2.552416,-0.92777,5.4378,0,3.8065,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.8065,3.8065,100,,official,annual_trend_scale_adjusted,true
259139,Riu de Cerdanya,15,Cerdanya,2025,96,99,93,3,-3.030303,0.636994,42.4049,42.8459,42.5372,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.5372,42.5372,100,,official,annual_trend_scale_adjusted,true
430017,Aiguamúrcia,01,Alt Camp,2025,987,957,930,57,3.134796,1.196814,55.6305,68.9928,59.6392,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.6392,59.6392,100,,official,annual_trend_scale_adjusted,true
430022,Albinyana,12,Baix Penedès,2025,2718,2677,2468,250,1.531565,1.948504,73.389,83.3171,76.3674,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.3674,76.3674,100,,official,annual_trend_scale_adjusted,true
430038,l'Albiol,08,Baix Camp,2025,557,537,500,57,3.724395,2.182621,78.9199,68.9928,75.9418,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.9418,75.9418,100,,official,annual_trend_scale_adjusted,true
430043,Alcanar,22,Montsià,2025,10104,9943,9434,670,1.61923,1.381682,59.998,92.9317,69.8781,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,69.8781,69.8781,100,,official,annual_trend_scale_adjusted,true
430056,Alcover,01,Alt Camp,2025,5362,5348,5144,218,0.26178,0.833576,47.0491,81.9836,57.5294,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.5294,57.5294,100,,official,annual_trend_scale_adjusted,true
430069,Aldover,09,Baix Ebre,2025,901,880,905,-4,2.386364,-0.088554,25.264,13.5547,21.7512,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.7512,21.7512,100,,official,annual_trend_scale_adjusted,true
430075,l'Aleixar,08,Baix Camp,2025,1009,962,893,116,4.885655,2.472644,85.7717,75.8541,82.7964,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,82.7964,82.7964,100,,official,annual_trend_scale_adjusted,true
430081,Alfara de Carles,09,Baix Ebre,2025,355,361,376,-21,-1.66205,-1.142846,0.3567,0,0.2497,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.2497,0.2497,100,,official,annual_trend_scale_adjusted,true
430094,Alforja,08,Baix Camp,2025,2024,2019,1783,241,0.247647,2.567987,88.0241,82.9601,86.5049,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,86.5049,86.5049,100,,official,annual_trend_scale_adjusted,true
430108,Alió,01,Alt Camp,2025,496,504,458,38,-1.587302,1.606909,65.3189,65.1122,65.2569,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.2569,65.2569,100,,official,annual_trend_scale_adjusted,true
430115,Almoster,08,Baix Camp,2025,1384,1338,1341,43,3.437967,0.633242,42.3163,66.2917,49.5089,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.5089,49.5089,100,,official,annual_trend_scale_adjusted,true
430120,Altafulla,36,Tarragonès,2025,5870,5838,5307,563,0.548133,2.037029,75.4804,91.2331,80.2062,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,80.2062,80.2062,100,,official,annual_trend_scale_adjusted,true
430136,l'Ametlla de Mar,09,Baix Ebre,2025,7446,7373,6866,580,0.990099,1.63513,65.9856,91.5235,73.647,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.647,73.647,100,,official,annual_trend_scale_adjusted,true
430141,Amposta,22,Montsià,2025,23080,22637,21115,1965,1.956973,1.795585,69.7763,100,78.8434,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,78.8434,78.8434,100,,official,annual_trend_scale_adjusted,true
430154,Arbolí,08,Baix Camp,2025,138,129,127,11,6.976744,1.675209,66.9325,53.5878,62.9291,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.9291,62.9291,100,,official,annual_trend_scale_adjusted,true
430167,l'Arboç,12,Baix Penedès,2025,5721,5758,5609,112,-0.642584,0.396206,36.7164,75.5139,48.3556,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.3556,48.3556,100,,official,annual_trend_scale_adjusted,true
430173,l'Argentera,08,Baix Camp,2025,139,129,117,22,7.751938,3.506062,100,59.949,87.9847,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,87.9847,87.9847,100,,official,annual_trend_scale_adjusted,true
430189,Arnes,37,Terra Alta,2025,461,463,444,17,-0.431965,0.7543,45.1762,57.5522,48.889,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.889,48.889,100,,official,annual_trend_scale_adjusted,true
430192,Ascó,30,Ribera d'Ebre,2025,1589,1608,1644,-55,-1.181592,-0.678238,11.3329,0,7.933,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.933,7.933,100,,official,annual_trend_scale_adjusted,true
430206,Banyeres del Penedès,12,Baix Penedès,2025,3395,3347,3207,188,1.43412,1.145872,54.427,80.5432,62.2619,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.2619,62.2619,100,,official,annual_trend_scale_adjusted,true
430213,Barberà de la Conca,16,Conca de Barberà,2025,476,471,471,5,1.061571,0.211418,32.3508,46.8104,36.6887,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.6887,36.6887,100,,official,annual_trend_scale_adjusted,true
430228,Batea,37,Terra Alta,2025,1875,1877,1901,-26,-0.106553,-0.275049,20.8581,0,14.6007,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.6007,14.6007,100,,official,annual_trend_scale_adjusted,true
430234,Bellmunt del Priorat,29,Priorat,2025,290,298,273,17,-2.684564,1.215511,56.0722,57.5522,56.5162,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.5162,56.5162,100,,official,annual_trend_scale_adjusted,true
430249,Bellvei,12,Baix Penedès,2025,2460,2417,2237,223,1.779065,1.918688,72.6846,82.2044,75.5405,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.5405,75.5405,100,,official,annual_trend_scale_adjusted,true
430252,Benifallet,09,Baix Ebre,2025,706,718,723,-17,-1.671309,-0.474749,16.1403,1.0302,11.6073,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.6073,11.6073,100,,official,annual_trend_scale_adjusted,true
430265,Benissanet,30,Ribera d'Ebre,2025,1186,1186,1140,46,0,0.794299,46.1212,66.9366,52.3658,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.3658,52.3658,100,,official,annual_trend_scale_adjusted,true
430271,la Bisbal de Montsant,29,Priorat,2025,214,208,211,3,2.884615,0.282757,34.0362,42.8459,36.6791,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.6791,36.6791,100,,official,annual_trend_scale_adjusted,true
430287,la Bisbal del Penedès,12,Baix Penedès,2025,4278,4168,3631,647,2.639155,3.33392,100,92.5906,97.7772,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,97.7772,97.7772,100,,official,annual_trend_scale_adjusted,true
430290,Blancafort,16,Conca de Barberà,2025,392,393,382,10,-0.254453,0.518162,39.5976,52.737,43.5394,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.5394,43.5394,100,,official,annual_trend_scale_adjusted,true
430304,Bonastre,12,Baix Penedès,2025,777,760,685,92,2.236842,2.552462,87.6573,73.6094,83.4429,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,83.4429,83.4429,100,,official,annual_trend_scale_adjusted,true
430311,les Borges del Camp,08,Baix Camp,2025,2319,2260,2056,263,2.610619,2.436688,84.9222,83.8109,84.5888,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.5888,84.5888,100,,official,annual_trend_scale_adjusted,true
430326,Bot,37,Terra Alta,2025,548,554,554,-6,-1.083032,-0.217551,22.2165,10.2648,18.631,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.631,18.631,100,,official,annual_trend_scale_adjusted,true
430332,Botarell,08,Baix Camp,2025,1161,1174,1077,84,-1.107325,1.513383,63.1094,72.7299,65.9956,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.9956,65.9956,100,,official,annual_trend_scale_adjusted,true
430347,Bràfim,01,Alt Camp,2025,697,696,695,2,0.143678,0.057488,28.7142,40.0331,32.1099,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.1099,32.1099,100,,official,annual_trend_scale_adjusted,true
