municipality_code,municipality_name,comarca_code,comarca_name,reference_period,sales_count,avg_surface_m2,avg_sale_price_eur,sale_price_eur_m2,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430786,Masdenverge,22,Montsià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430799,Masllorenç,12,Baix Penedès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430803,la Masó,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430810,Maspujols,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430825,el Masroig,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430831,el Milà,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430846,Miravet,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430859,el Molar,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430862,Montblanc,16,Conca de Barberà,2025,57,105.32,150192.11,1465.28,22.6066,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.6066,22.6066,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2025,72,103.48,131433.9,1371.58,19.0762,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.0762,19.0762,100,,official,default,true
430897,Montferri,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430901,el Montmell,12,Baix Penedès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430918,Mont-ral,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430923,Mont-roig del Camp,08,Baix Camp,2025,519,88.98,175078.82,2116.19,47.131,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.131,47.131,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2025,64,107.74,120736.12,1200.77,12.6406,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.6406,12.6406,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2025,43,103.14,71165.41,743.18,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430957,el Morell,36,Tarragonès,2025,47,102.3,122851.16,1322.61,17.2312,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.2312,17.2312,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430976,la Nou de Gaià,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430982,Nulles,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430995,la Palma d'Ebre,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431009,els Pallaresos,36,Tarragonès,2025,46,151.73,247929.57,1784.58,34.6369,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.6369,34.6369,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431021,Paüls,09,Baix Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431037,Perafort,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431042,el Perelló,09,Baix Ebre,2025,60,94.82,140857.71,1405.61,20.3584,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.3584,20.3584,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431068,el Pinell de Brai,37,Terra Alta,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431074,Pira,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431080,el Pla de Santa Maria,01,Alt Camp,2025,27,108.83,113658.72,1038.29,6.5188,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.5188,6.5188,100,,official,default,true
431093,la Pobla de Mafumet,36,Tarragonès,2025,64,87.47,114703.4,1377.78,19.3098,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.3098,19.3098,100,,official,default,true
431107,la Pobla de Massaluca,37,Terra Alta,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431114,la Pobla de Montornès,36,Tarragonès,2025,79,123.16,181466.15,1581.51,26.9858,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.9858,26.9858,100,,official,default,true
431129,Poboleda,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431135,el Pont d'Armentera,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431140,Porrera,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431153,Pradell de la Teixeta,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431166,Prades,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431172,Prat de Comte,37,Terra Alta,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431188,Pratdip,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431191,Puigpelat,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431205,Querol,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431212,Rasquera,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431227,Renau,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431233,Reus,08,Baix Camp,2025,1484,87.89,135047.29,1511.46,24.3465,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.3465,24.3465,100,,official,default,true
431248,la Riba,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431251,Riba-roja d'Ebre,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431264,la Riera de Gaià,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431270,Riudecanyes,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431286,Riudecols,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431299,Riudoms,08,Baix Camp,2025,49,121.56,157948.86,1392.51,19.8648,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.8648,19.8648,100,,official,default,true
431303,Rocafort de Queralt,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431310,Roda de Berà,36,Tarragonès,2025,235,107.3,205769.39,2158.48,48.7243,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.7243,48.7243,100,,official,default,true
431325,Rodonyà,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431331,Roquetes,09,Baix Ebre,2025,80,122.44,101539.65,892.63,1.0308,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.0308,1.0308,100,,official,default,true
431346,el Rourell,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431359,Salomó,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431362,la Ràpita,22,Montsià,2025,383,80.69,99932.48,1302.6,16.4773,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.4773,16.4773,100,,official,default,true
431378,Sant Jaume dels Domenys,12,Baix Penedès,2025,37,172.59,185833.42,1236.44,13.9845,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.9845,13.9845,100,,official,default,true
431384,Santa Bàrbara,22,Montsià,2025,66,113.84,77465.67,729.06,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431397,Santa Coloma de Queralt,16,Conca de Barberà,2025,25,114.05,82789.68,851.52,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431401,Santa Oliva,12,Baix Penedès,2025,49,128.33,173672.98,1519.06,24.6328,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.6328,24.6328,100,,official,default,true
431418,Pontils,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431423,Sarral,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431439,Savallà del Comtat,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431444,la Secuita,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431457,la Selva del Camp,08,Baix Camp,2025,58,118.25,168315.03,1657.84,29.8617,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.8617,29.8617,100,,official,default,true
431460,Senan,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431476,Solivella,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431482,Tarragona,36,Tarragonès,2025,1955,85.27,146225.41,1675.75,30.5365,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.5365,30.5365,100,,official,default,true
431495,Tivenys,09,Baix Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431508,Tivissa,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431515,la Torre de Fontaubella,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431520,la Torre de l'Espanyol,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431536,Torredembarra,36,Tarragonès,2025,365,87.69,185122.38,2260.86,52.5817,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.5817,52.5817,100,,official,default,true
431541,Torroja del Priorat,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431554,Tortosa,09,Baix Ebre,2025,447,95.65,80859.6,861.37,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431567,Ulldecona,22,Montsià,2025,149,86.03,56232.42,641.57,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431573,Ulldemolins,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431589,Vallclara,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431592,Vallfogona de Riucorb,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431606,Vallmoll,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431613,Valls,01,Alt Camp,2025,297,94.11,106008.09,1177.82,11.7759,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.7759,11.7759,100,,official,default,true
431628,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,2025,171,81.28,167704.79,2220.62,51.0656,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.0656,51.0656,100,,official,default,true
431634,el Vendrell,12,Baix Penedès,2025,898,92.04,155407.74,1794.83,35.0231,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.0231,35.0231,100,,official,default,true
431649,Vespella de Gaià,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431652,Vilabella,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431665,Vilallonga del Camp,36,Tarragonès,2025,33,103.3,161872.84,1680.13,30.7015,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.7015,30.7015,100,,official,default,true
431671,Vilanova d'Escornalbou,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431687,Vilanova de Prades,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431690,Vilaplana,08,Baix Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431704,Vila-rodona,01,Alt Camp,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431711,Vila-seca,36,Tarragonès,2025,418,73.32,166294.38,2510.54,61.9889,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.9889,61.9889,100,,official,default,true
431726,Vilaverd,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431732,la Vilella Alta,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431747,la Vilella Baixa,29,Priorat,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431750,Vilalba dels Arcs,37,Terra Alta,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431763,Vimbodí i Poblet,16,Conca de Barberà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431779,Vinebre,30,Ribera d'Ebre,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431785,Vinyols i els Arcs,08,Baix Camp,2025,34,87.42,162794.69,2107.88,46.8179,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.8179,46.8179,100,,official,default,true
439018,Deltebre,09,Baix Ebre,2025,195,84.28,80213.94,1025.48,6.0362,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.0362,6.0362,100,,official,default,true
439023,Sant Jaume d'Enveja,22,Montsià,2025,94,76.42,61505.53,812.04,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
439039,Camarles,09,Baix Ebre,2025,33,103.7,73253.89,749.77,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
439044,l'Aldea,09,Baix Ebre,2025,67,86.37,52034.93,653.57,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
439057,Salou,36,Tarragonès,2025,919,63.79,154860.54,2552.82,63.5819,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,63.5819,63.5819,100,,official,default,true
439060,l'Ampolla,09,Baix Ebre,2025,151,80.48,155405.52,1996.89,42.6361,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.6361,42.6361,100,,official,default,true
439076,la Canonja,36,Tarragonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
