municipality_code,municipality_name,comarca_code,comarca_name,reference_period,price_eur_m2_current,price_eur_m2_1y_ago,price_eur_m2_3y_ago,growth_1y_pct,cagr_3y_pct,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
170433,Queralbs,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170448,Cassà de la Selva,20,Gironès,2022-2025,1522.16,1552.41,1522.46,-1.948583,-0.006569,12.5113,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.5113,12.5113,100,,official,default,true
170464,Castellfollit de la Roca,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170470,Castelló d'Empúries,02,Alt Empordà,2022-2025,2858.77,2737.73,2541.38,4.421181,4.000766,45.4513,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.4513,45.4513,100,,official,default,true
170486,"Castell d'Aro, Platja d'Aro i s'Agaró",10,Baix Empordà,2022-2025,3513.97,3343.53,2794.51,5.097606,7.935455,77.7943,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.7943,77.7943,100,,official,default,true
170499,Celrà,20,Gironès,2022-2025,1945.86,1703.3,1922.38,14.240592,0.405488,15.8984,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.8984,15.8984,100,,official,default,true
170502,Cervià de Ter,20,Gironès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170519,Cistella,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170524,Siurana,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170545,Colera,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170558,Colomers,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170561,Cornellà del Terri,28,Pla de l'Estany,2022-2025,2519.26,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170577,Corçà,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170583,Crespià,28,Pla de l'Estany,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170600,Darnius,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170617,Das,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170622,l'Escala,02,Alt Empordà,2022-2025,2809.88,2539.5,2395.88,10.646978,5.456715,57.4192,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.4192,57.4192,100,,official,default,true
170638,Espinelves,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170643,Espolla,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170656,Esponellà,28,Pla de l'Estany,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170669,Figueres,02,Alt Empordà,2022-2025,1355.2,1285.11,1346.68,5.454008,0.210446,14.2951,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.2951,14.2951,100,,official,default,true
170675,Flaçà,20,Gironès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170681,Foixà,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170694,Fontanals de Cerdanya,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170708,Fontanilles,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170715,Fontcoberta,28,Pla de l'Estany,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170736,Fornells de la Selva,20,Gironès,2022-2025,1976.01,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170741,Fortià,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170754,Garrigàs,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170767,Garrigoles,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170773,Garriguella,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170789,Ger,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170792,Girona,20,Gironès,2022-2025,2466.68,2335.23,2146.82,5.628996,4.73835,51.5142,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.5142,51.5142,100,,official,default,true
170806,Gombrèn,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170813,Gualta,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170828,Guils de Cerdanya,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170834,Hostalric,34,Selva,2022-2025,1474.71,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170849,Isòvol,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170852,Jafre,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170865,la Jonquera,02,Alt Empordà,2022-2025,1118.96,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170871,Juià,20,Gironès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170887,Lladó,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170890,Llagostera,20,Gironès,2022-2025,1519.01,1372.47,1407.58,10.6771,2.572085,33.7077,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.7077,33.7077,100,,official,default,true
170904,Llambilles,20,Gironès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170911,Llanars,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170926,Llançà,02,Alt Empordà,2022-2025,2791.6,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170932,Llers,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170947,Llívia,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170950,Lloret de Mar,34,Selva,2022-2025,2306.98,2186.83,2022.08,5.494254,4.491709,49.4869,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.4869,49.4869,100,,official,default,true
170963,les Llosses,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170979,Madremanya,20,Gironès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170985,Maià de Montcal,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
170998,Meranges,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171002,Masarac i Vilarnadal,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171019,Massanes,34,Selva,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171024,Maçanet de Cabrenys,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171030,Maçanet de la Selva,34,Selva,2022-2025,1479.14,1353.33,1274.02,9.296328,5.102008,54.5035,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.5035,54.5035,100,,official,default,true
171058,Mieres,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171061,Mollet de Peralada,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171077,Molló,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171096,Montagut i Oix,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171100,Mont-ras,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171117,Navata,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171122,Ogassa,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171143,Olot,19,Garrotxa,2022-2025,1722.97,1399.92,1428.78,23.076319,6.439817,65.5002,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.5002,65.5002,100,,official,default,true
171156,Ordis,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171169,Osor,34,Selva,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171175,Palafrugell,10,Baix Empordà,2022-2025,2956.17,2486.83,2428.15,18.873023,6.7787,68.2858,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.2858,68.2858,100,,official,default,true
171181,Palamós,10,Baix Empordà,2022-2025,3120.41,2790.17,2649.65,11.835838,5.602545,58.6179,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.6179,58.6179,100,,official,default,true
171194,Palau de Santa Eulàlia,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171208,Palau-saverdera,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171215,Palau-sator,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171236,Palol de Revardit,28,Pla de l'Estany,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171241,Pals,10,Baix Empordà,2022-2025,2921.15,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171254,Pardines,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171267,Parlavà,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171289,Pau,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171292,Pedret i Marzà,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171306,la Pera,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171328,Peralada,02,Alt Empordà,2022-2025,1899.02,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171334,les Planes d'Hostoles,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171349,Planoles,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171352,Pont de Molins,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171365,Pontós,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171371,Porqueres,28,Pla de l'Estany,2022-2025,2147.14,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171387,Portbou,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171390,les Preses,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171404,el Port de la Selva,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171411,Puigcerdà,15,Cerdanya,2022-2025,2895.21,2584.72,2733.27,12.01252,1.937156,28.4886,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.4886,28.4886,100,,official,default,true
171426,Quart,20,Gironès,2022-2025,2273.89,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171432,Rabós,02,Alt Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171447,Regencós,10,Baix Empordà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171450,Ribes de Freser,31,Ripollès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171463,Riells i Viabrea,34,Selva,2022-2025,1551.74,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171479,Ripoll,31,Ripollès,2022-2025,1061.92,1043.26,947.74,1.788624,3.864594,44.332,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.332,44.332,100,,official,default,true
171485,Riudarenes,34,Selva,2022-2025,1382.74,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
171498,Riudaura,19,Garrotxa,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
