municipality_code,municipality_name,comarca_code,comarca_name,reference_period,resident_population,non_resident_present,resident_absent,population_etca,population_etca_pct,etca_pressure,hut_count,hut_per_1000,hotel_count,rural_count,camping_count,tourist_establishments_count,tourist_establishments_per_1000,ieet_available,ieet_total_eur,ieet_hut_eur,ieet_eur_per_resident,etca_score,hut_density_score,tourist_supply_score,ieet_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
082439,Santa Cecília de Voltregà,24,Osona,2024,,,,,,,1,5.076142,0,0,0,1,5.076142,false,,,,,5.1897,3.4278,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082444,Santa Coloma de Cervelló,11,Baix Llobregat,2024,8334,344,-1609,7069,84.8,0.848212,9,1.079914,0,0,0,9,1.079914,false,,,,0,1.1041,0.5473,,0.3855,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.3855,0.3855,100,,official,default,true
082457,Santa Coloma de Gramenet,13,Barcelonès,2024,120903,3620,-17958,106565,88.1,0.881409,47,0.388741,4,0,0,51,0.421826,false,,,,3.0702,0.3974,0.0729,,1.8025,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,1.8025,1.8025,100,,official,default,true
082460,Santa Eugènia de Berga,24,Osona,2024,2300,561,-398,2463,107.1,1.07087,0,0,1,3,1,5,2.173913,false,,,,31.0132,0,1.3358,,17.3244,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,17.3244,17.3244,100,,official,default,true
082476,Santa Eulàlia de Riuprimer,24,Osona,2024,1486,30,-269,1247,83.9,0.839166,0,0,0,1,0,1,0.672948,false,,,,0,0,0.2539,,0.0508,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.0508,0.0508,100,,official,default,true
082482,Santa Eulàlia de Ronçana,41,Vallès Oriental,2024,7916,534,-1297,7153,90.4,0.903613,9,1.136938,0,5,1,15,1.894896,false,,,,6.345,1.1624,1.1347,,4.0073,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,4.0073,4.0073,100,,official,default,true
082495,Santa Fe del Penedès,03,Alt Penedès,2024,,,,,,,0,0,0,0,0,0,0,false,,,,,0,0,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082508,Santa Margarida de Montbui,06,Anoia,2024,10519,120,-1594,9045,86,0.859873,4,0.380264,1,1,0,6,0.570396,false,,,,0,0.3888,0.18,,0.1332,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.1332,0.1332,100,,official,default,true
082515,Santa Margarida i els Monjos,03,Alt Penedès,2024,7718,673,-956,7435,96.3,0.963332,0,0,3,0,0,3,0.388702,false,,,,15.1529,0,0.0491,,8.3439,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,8.3439,8.3439,100,,official,default,true
082520,Barberà del Vallès,40,Vallès Occidental,2024,33644,5857,-5314,34187,101.6,1.01614,10,0.29723,3,0,0,13,0.386399,false,,,,22.9412,0.3039,0.0474,,12.7031,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,12.7031,12.7031,100,,official,default,true
082536,Santa Maria de Besora,24,Osona,2024,,,,,,,2,12.195122,0,3,0,5,30.487805,false,,,,,12.4679,21.7447,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082541,l'Esquirol,24,Osona,2024,2275,441,-323,2393,105.2,1.051868,28,12.307692,2,5,0,35,15.384615,false,,,,28.2107,12.5829,10.8582,,20.8332,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,20.8332,20.8332,100,,official,default,true
082554,Santa Maria de Merlès,14,Berguedà,2024,,,,,,,0,0,1,12,1,14,78.212291,false,,,,,0,56.145,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082567,Santa Maria de Martorelles,41,Vallès Oriental,2024,,,,,,,0,0,0,0,0,0,0,false,,,,,0,0,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082573,Santa Maria de Miralles,06,Anoia,2024,,,,,,,2,13.888889,0,0,0,2,13.888889,false,,,,,14.1995,9.7801,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082589,Santa Maria d'Oló,42,Moianès,2024,1078,147,-135,1090,101.1,1.011132,1,0.927644,2,3,0,6,5.565863,false,,,,22.2026,0.9484,3.7808,,13.2047,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.2047,13.2047,100,,official,default,true
082592,Santa Maria de Palautordera,41,Vallès Oriental,2024,9994,751,-1536,9208,92.1,0.921353,17,1.701021,3,3,0,23,2.301381,false,,,,8.9614,1.7391,1.4277,,5.6491,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.6491,5.6491,100,,official,default,true
082606,Santa Perpètua de Mogoda,40,Vallès Occidental,2024,25936,4437,-4019,26354,101.6,1.016117,0,0,1,0,0,1,0.038556,false,,,,22.9378,0,0,,12.6158,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,12.6158,12.6158,100,,official,default,true
082613,Santa Susanna,21,Maresme,2024,3999,7266,-688,10576,264.5,2.644661,429,107.276819,23,2,3,457,114.27857,false,,,,100,100,82.1419,,96.4284,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,96.4284,96.4284,100,,official,default,true
082628,Sant Vicenç de Castellet,07,Bages,2024,10131,410,-1228,9313,91.9,0.919258,1,0.098707,2,2,0,5,0.493535,false,,,,8.6524,0.1009,0.1246,,4.809,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,4.809,4.809,100,,official,default,true
082634,Sant Vicenç dels Horts,11,Baix Llobregat,2024,28595,1681,-4012,26264,91.8,0.918482,2,0.069942,0,0,0,2,0.069942,false,,,,8.538,0.0715,0,,4.7138,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,4.7138,4.7138,100,,official,default,true
082649,Sant Vicenç de Montalt,21,Maresme,2024,6725,1352,-1191,6887,102.4,1.024089,205,30.483271,4,0,0,209,31.078067,false,,,,24.1137,31.165,22.1702,,25.4878,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,25.4878,25.4878,100,,official,default,true
082652,Sant Vicenç de Torelló,24,Osona,2024,2090,154,-402,1841,88.1,0.880861,0,0,0,3,0,3,1.435407,false,,,,2.9894,0,0.8035,,1.8049,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,1.8049,1.8049,100,,official,default,true
082665,Cerdanyola del Vallès,40,Vallès Occidental,2024,57831,21594,-9319,70106,121.2,1.212256,11,0.190209,10,0,0,21,0.363127,false,,,,51.8659,0.1945,0.0306,,28.581,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,28.581,28.581,100,,official,default,true
082671,Sentmenat,40,Vallès Occidental,2024,9523,912,-1433,9003,94.5,0.945395,6,0.630054,0,0,0,6,0.630054,false,,,,12.5074,0.6441,0.223,,7.0847,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,7.0847,7.0847,100,,official,default,true
082687,Cercs,14,Berguedà,2024,1193,122,-184,1130,94.7,0.947192,25,20.955574,1,3,0,29,24.308466,false,,,,12.7724,21.4242,17.2906,,15.839,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,15.839,15.839,100,,official,default,true
082690,Seva,24,Osona,2024,3801,625,-705,3721,97.9,0.978953,29,7.629571,3,1,0,33,8.681926,false,,,,17.4567,7.8002,6.0269,,12.7566,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,12.7566,12.7566,100,,official,default,true
082704,Sitges,17,Garraf,2024,32496,10529,-5449,37576,115.6,1.156327,1702,52.375677,53,0,2,1757,54.068193,false,,,,43.617,53.547,38.7417,,45.1244,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,45.1244,45.1244,100,,official,default,true
082711,Sobremunt,43,Lluçanès,2024,,,,,,,4,44.94382,0,1,0,5,56.179775,false,,,,,45.949,40.2637,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082726,Sora,24,Osona,2024,,,,,,,1,4.444444,1,1,0,3,13.333333,false,,,,,4.5438,9.3797,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082732,Subirats,03,Alt Penedès,2024,3287,268,-556,3000,91.3,0.912686,16,4.86766,3,13,0,32,9.735321,false,,,,7.6832,4.9765,6.7862,,6.8271,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,6.8271,6.8271,100,,official,default,true
082747,Súria,07,Bages,2024,6072,251,-620,5703,93.9,0.939229,0,0,1,2,0,3,0.494071,false,,,,11.598,0,0.125,,6.4039,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,6.4039,6.4039,100,,official,default,true
082750,Tavèrnoles,24,Osona,2024,,,,,,,2,5.649718,1,4,0,7,19.774011,false,,,,,5.7761,14.0222,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082763,Tagamanent,41,Vallès Oriental,2024,,,,,,,3,9.118541,0,1,0,4,12.158055,false,,,,,9.3225,8.5325,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082779,Talamanca,07,Bages,2024,,,,,,,1,4.784689,0,2,1,4,19.138756,false,,,,,4.8917,13.5643,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082785,Taradell,24,Osona,2024,6828,399,-1009,6218,91.1,0.910662,5,0.732279,0,7,1,13,1.903925,false,,,,7.3847,0.7487,1.1412,,4.477,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,4.477,4.477,100,,official,default,true
082798,Terrassa,40,Vallès Occidental,2024,228294,15267,-26329,217231,95.2,0.951541,157,0.68771,12,1,0,170,0.744654,false,,,,13.4137,0.7031,0.3056,,7.6144,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,7.6144,7.6144,100,,official,default,true
082802,Tavertet,24,Osona,2024,,,,,,,8,62.5,2,6,0,16,125,false,,,,,63.8978,89.87,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082819,Teià,21,Maresme,2024,6812,375,-1272,5915,86.8,0.868321,43,6.31239,0,0,0,43,6.31239,false,,,,1.1399,6.4536,4.3189,,3.1041,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,3.1041,3.1041,100,,official,default,true
082824,Tiana,21,Maresme,2024,9323,476,-1965,7834,84,0.840287,23,2.467017,0,2,0,25,2.68154,false,,,,0,2.5222,1.7018,,0.9709,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.9709,0.9709,100,,official,default,true
082830,Tona,24,Osona,2024,8499,723,-1271,7951,93.6,0.935522,6,0.705965,3,0,0,9,1.058948,false,,,,11.0512,0.7218,0.5322,,6.3651,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,6.3651,6.3651,100,,official,default,true
082845,Tordera,21,Maresme,2024,18795,2294,-2437,18652,99.2,0.992392,124,6.597499,2,4,0,130,6.916733,false,,,,19.4387,6.745,4.7545,,13.3284,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.3284,13.3284,100,,official,default,true
082858,Torelló,24,Osona,2024,15107,918,-1759,14266,94.4,0.94433,0,0,1,1,0,2,0.132389,false,,,,12.3503,0,0,,6.7927,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,6.7927,6.7927,100,,official,default,true
082861,la Torre de Claramunt,06,Anoia,2024,4115,256,-669,3703,90,0.899878,14,3.402187,0,3,0,17,4.131227,false,,,,5.7942,3.4783,2.7467,,4.6057,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,4.6057,4.6057,100,,official,default,true
082877,Torrelavit,03,Alt Penedès,2024,1509,157,-250,1416,93.8,0.93837,3,1.988072,0,3,0,6,3.976143,false,,,,11.4712,2.0325,2.6349,,7.3443,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,7.3443,7.3443,100,,official,default,true
082883,Torrelles de Foix,03,Alt Penedès,2024,2662,270,-390,2542,95.5,0.954921,14,5.259204,3,10,0,27,10.14275,false,,,,13.9123,5.3768,7.0799,,10.4119,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,10.4119,10.4119,100,,official,default,true
082896,Torrelles de Llobregat,11,Baix Llobregat,2024,6136,161,-1157,5139,83.8,0.837516,7,1.140808,1,0,0,8,1.303781,false,,,,0,1.1663,0.7086,,0.4333,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.4333,0.4333,100,,official,default,true
082900,Ullastrell,40,Vallès Occidental,2024,2179,230,-428,1981,90.9,0.909133,0,0,0,0,0,0,0,false,,,,7.1591,0,0,,3.9375,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,3.9375,3.9375,100,,official,default,true
082917,Vacarisses,40,Vallès Occidental,2024,7549,620,-1231,6938,91.9,0.919062,8,1.059743,0,0,0,8,1.059743,false,,,,8.6236,1.0834,0.5327,,5.1204,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.1204,5.1204,100,,official,default,true
082922,Vallbona d'Anoia,06,Anoia,2024,1405,135,-206,1333,94.9,0.948754,2,1.423488,0,0,0,2,1.423488,false,,,,13.0028,1.4553,0.7949,,7.6743,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,7.6743,7.6743,100,,official,default,true
082938,Vallcebre,14,Berguedà,2024,,,,,,,11,42.307692,1,3,0,15,57.692308,false,,,,,43.2539,41.354,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082943,Vallgorguina,41,Vallès Oriental,2024,3203,262,-653,2812,87.8,0.877927,35,10.927256,0,2,0,37,11.55167,false,,,,2.5567,11.1716,8.0954,,5.8182,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.8182,5.8182,100,,official,default,true
082956,Vallirana,11,Baix Llobregat,2024,15952,777,-2611,14117,88.5,0.884967,9,0.564193,1,0,0,10,0.626881,false,,,,3.595,0.5768,0.2207,,2.1656,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,2.1656,2.1656,100,,official,default,true
082969,Vallromanes,41,Vallès Oriental,2024,2749,372,-519,2602,94.7,0.946526,36,13.095671,2,1,1,40,14.550746,false,,,,12.6741,13.3885,10.2572,,12.3693,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,12.3693,12.3693,100,,official,default,true
082975,Veciana,06,Anoia,2024,,,,,,,1,5.882353,0,8,0,9,52.941176,false,,,,,6.0139,37.9293,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
082981,Vic,24,Osona,2024,49333,7564,-4755,52142,105.7,1.05694,46,0.932439,6,5,0,57,1.155413,false,,,,28.9587,0.9533,0.6017,,16.2859,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,16.2859,16.2859,100,,official,default,true
082994,Vilada,14,Berguedà,2024,,,,,,,5,11.627907,0,3,0,8,18.604651,false,,,,,11.888,13.1793,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
083008,Viladecavalls,40,Vallès Occidental,2024,7790,1192,-1487,7495,96.2,0.962131,3,0.385109,0,0,0,3,0.385109,false,,,,14.9757,0.3937,0.0465,,8.3444,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,8.3444,8.3444,100,,official,default,true
083015,Viladecans,11,Baix Llobregat,2024,67179,5768,-10896,62051,92.4,0.923667,22,0.327483,6,0,0,28,0.416797,false,,,,9.3027,0.3348,0.0693,,5.214,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.214,5.214,100,,official,default,true
